filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
128.jpg,130041,"{}",18,11,"{""name"":""rect"",""x"":518,""y"":90,""width"":18,""height"":18}","{}"
128.jpg,130041,"{}",18,12,"{""name"":""rect"",""x"":455,""y"":71,""width"":9,""height"":6}","{}"
128.jpg,130041,"{}",18,13,"{""name"":""rect"",""x"":486,""y"":65,""width"":11,""height"":8}","{}"
128.jpg,130041,"{}",18,14,"{""name"":""rect"",""x"":512,""y"":55,""width"":12,""height"":12}","{}"
128.jpg,130041,"{}",18,15,"{""name"":""rect"",""x"":551,""y"":68,""width"":10,""height"":10}","{}"
128.jpg,130041,"{}",18,16,"{""name"":""rect"",""x"":521,""y"":75,""width"":18,""height"":10}","{}"
128.jpg,130041,"{}",18,17,"{""name"":""rect"",""x"":572,""y"":64,""width"":24,""height"":9}","{}"
129.jpg,124015,"{}",19,0,"{""name"":""rect"",""x"":67,""y"":176,""width"":46,""height"":34}","{}"
129.jpg,124015,"{}",19,1,"{""name"":""rect"",""x"":1,""y"":344,""width"":57,""height"":45}","{}"
129.jpg,124015,"{}",19,2,"{""name"":""rect"",""x"":323,""y"":208,""width"":35,""height"":30}","{}"
129.jpg,124015,"{}",19,3,"{""name"":""rect"",""x"":384,""y"":168,""width"":36,""height"":22}","{}"
129.jpg,124015,"{}",19,4,"{""name"":""rect"",""x"":382,""y"":152,""width"":36,""height"":14}","{}"
129.jpg,124015,"{}",19,5,"{""name"":""rect"",""x"":447,""y"":124,""width"":11,""height"":14}","{}"
129.jpg,124015,"{}",19,6,"{""name"":""rect"",""x"":435,""y"":113,""width"":18,""height"":16}","{}"
129.jpg,124015,"{}",19,7,"{""name"":""rect"",""x"":370,""y"":89,""width"":16,""height"":16}","{}"
129.jpg,124015,"{}",19,8,"{""name"":""rect"",""x"":395,""y"":92,""width"":18,""height"":10}","{}"
129.jpg,124015,"{}",19,9,"{""name"":""rect"",""x"":464,""y"":100,""width"":25,""height"":12}","{}"
129.jpg,124015,"{}",19,10,"{""name"":""rect"",""x"":479,""y"":112,""width"":12,""height"":10}","{}"
129.jpg,124015,"{}",19,11,"{""name"":""rect"",""x"":514,""y"":98,""width"":13,""height"":15}","{}"
129.jpg,124015,"{}",19,12,"{""name"":""rect"",""x"":511,""y"":83,""width"":16,""height"":10}","{}"
129.jpg,124015,"{}",19,13,"{""name"":""rect"",""x"":538,""y"":76,""width"":10,""height"":7}","{}"
129.jpg,124015,"{}",19,14,"{""name"":""rect"",""x"":550,""y"":78,""width"":13,""height"":11}","{}"
129.jpg,124015,"{}",19,15,"{""name"":""rect"",""x"":523,""y"":42,""width"":17,""height"":19}","{}"
129.jpg,124015,"{}",19,16,"{""name"":""rect"",""x"":568,""y"":69,""width"":7,""height"":9}","{}"
129.jpg,124015,"{}",19,17,"{""name"":""rect"",""x"":568,""y"":58,""width"":8,""height"":5}","{}"
129.jpg,124015,"{}",19,18,"{""name"":""rect"",""x"":586,""y"":60,""width"":10,""height"":5}","{}"
130.jpg,124357,"{}",26,0,"{""name"":""rect"",""x"":18,""y"":189,""width"":44,""height"":28}","{}"
130.jpg,124357,"{}",26,1,"{""name"":""rect"",""x"":8,""y"":297,""width"":82,""height"":44}","{}"
130.jpg,124357,"{}",26,2,"{""name"":""rect"",""x"":71,""y"":342,""width"":72,""height"":45}","{}"
130.jpg,124357,"{}",26,3,"{""name"":""rect"",""x"":126,""y"":280,""width"":53,""height"":40}","{}"
130.jpg,124357,"{}",26,4,"{""name"":""rect"",""x"":233,""y"":205,""width"":34,""height"":32}","{}"
130.jpg,124357,"{}",26,5,"{""name"":""rect"",""x"":274,""y"":206,""width"":38,""height"":24}","{}"
130.jpg,124357,"{}",26,6,"{""name"":""rect"",""x"":258,""y"":126,""width"":18,""height"":22}","{}"
130.jpg,124357,"{}",26,7,"{""name"":""rect"",""x"":331,""y"":164,""width"":27,""height"":18}","{}"
130.jpg,124357,"{}",26,8,"{""name"":""rect"",""x"":335,""y"":100,""width"":19,""height"":19}","{}"
130.jpg,124357,"{}",26,9,"{""name"":""rect"",""x"":417,""y"":140,""width"":18,""height"":16}","{}"
130.jpg,124357,"{}",26,10,"{""name"":""rect"",""x"":443,""y"":114,""width"":17,""height"":14}","{}"
130.jpg,124357,"{}",26,11,"{""name"":""rect"",""x"":399,""y"":94,""width"":10,""height"":6}","{}"
130.jpg,124357,"{}",26,12,"{""name"":""rect"",""x"":376,""y"":88,""width"":10,""height"":10}","{}"
130.jpg,124357,"{}",26,13,"{""name"":""rect"",""x"":384,""y"":91,""width"":14,""height"":10}","{}"
130.jpg,124357,"{}",26,14,"{""name"":""rect"",""x"":489,""y"":93,""width"":11,""height"":11}","{}"
130.jpg,124357,"{}",26,15,"{""name"":""rect"",""x"":540,""y"":73,""width"":19,""height"":25}","{}"
130.jpg,124357,"{}",26,16,"{""name"":""rect"",""x"":527,""y"":72,""width"":14,""height"":9}","{}"
130.jpg,124357,"{}",26,17,"{""name"":""rect"",""x"":467,""y"":51,""width"":23,""height"":18}","{}"
130.jpg,124357,"{}",26,18,"{""name"":""rect"",""x"":495,""y"":55,""width"":15,""height"":9}","{}"
130.jpg,124357,"{}",26,19,"{""name"":""rect"",""x"":523,""y"":55,""width"":5,""height"":5}","{}"
130.jpg,124357,"{}",26,20,"{""name"":""rect"",""x"":532,""y"":52,""width"":7,""height"":3}","{}"
130.jpg,124357,"{}",26,21,"{""name"":""rect"",""x"":547,""y"":49,""width"":6,""height"":4}","{}"
130.jpg,124357,"{}",26,22,"{""name"":""rect"",""x"":573,""y"":66,""width"":15,""height"":6}","{}"
130.jpg,124357,"{}",26,23,"{""name"":""rect"",""x"":572,""y"":56,""width"":15,""height"":4}","{}"
130.jpg,124357,"{}",26,24,"{""name"":""rect"",""x"":596,""y"":53,""width"":9,""height"":9}","{}"
130.jpg,124357,"{}",26,25,"{""name"":""rect"",""x"":588,""y"":43,""width"":12,""height"":16}","{}"
131.jpg,100352,"{}",3,0,"{""name"":""rect"",""x"":479,""y"":88,""width"":31,""height"":18}","{}"
131.jpg,100352,"{}",3,1,"{""name"":""rect"",""x"":536,""y"":68,""width"":22,""height"":20}","{}"
131.jpg,100352,"{}",3,2,"{""name"":""rect"",""x"":608,""y"":47,""width"":11,""height"":14}","{}"
132.jpg,100916,"{}",3,0,"{""name"":""rect"",""x"":626,""y"":90,""width"":22,""height"":21}","{}"
132.jpg,100916,"{}",3,1,"{""name"":""rect"",""x"":604,""y"":47,""width"":11,""height"":16}","{}"
132.jpg,100916,"{}",3,2,"{""name"":""rect"",""x"":667,""y"":46,""width"":11,""height"":7}","{}"
133.jpg,99157,"{}",1,0,"{""name"":""rect"",""x"":639,""y"":34,""width"":12,""height"":12}","{}"
134.jpg,99725,"{}",2,0,"{""name"":""rect"",""x"":591,""y"":54,""width"":23,""height"":13}","{}"
134.jpg,99725,"{}",2,1,"{""name"":""rect"",""x"":628,""y"":43,""width"":16,""height"":11}","{}"
135.jpg,98979,"{}",0,0,"{}","{}"
136.jpg,81649,"{}",37,0,"{""name"":""rect"",""x"":0,""y"":331,""width"":47,""height"":44}","{}"
136.jpg,81649,"{}",37,1,"{""name"":""rect"",""x"":104,""y"":297,""width"":43,""height"":33}","{}"
136.jpg,81649,"{}",37,2,"{""name"":""rect"",""x"":146,""y"":298,""width"":55,""height"":43}","{}"
136.jpg,81649,"{}",37,3,"{""name"":""rect"",""x"":251,""y"":272,""width"":40,""height"":33}","{}"
136.jpg,81649,"{}",37,4,"{""name"":""rect"",""x"":304,""y"":254,""width"":31,""height"":21}","{}"
136.jpg,81649,"{}",37,5,"{""name"":""rect"",""x"":438,""y"":377,""width"":65,""height"":32}","{}"
136.jpg,81649,"{}",37,6,"{""name"":""rect"",""x"":534,""y"":388,""width"":62,""height"":21}","{}"
136.jpg,81649,"{}",37,7,"{""name"":""rect"",""x"":665,""y"":220,""width"":21,""height"":22}","{}"
136.jpg,81649,"{}",37,8,"{""name"":""rect"",""x"":372,""y"":197,""width"":37,""height"":35}","{}"
136.jpg,81649,"{}",37,9,"{""name"":""rect"",""x"":417,""y"":185,""width"":39,""height"":33}","{}"
136.jpg,81649,"{}",37,10,"{""name"":""rect"",""x"":468,""y"":196,""width"":14,""height"":11}","{}"
136.jpg,81649,"{}",37,11,"{""name"":""rect"",""x"":479,""y"":201,""width"":17,""height"":16}","{}"
136.jpg,81649,"{}",37,12,"{""name"":""rect"",""x"":443,""y"":174,""width"":16,""height"":13}","{}"
136.jpg,81649,"{}",37,13,"{""name"":""rect"",""x"":463,""y"":162,""width"":12,""height"":12}","{}"
136.jpg,81649,"{}",37,14,"{""name"":""rect"",""x"":530,""y"":121,""width"":17,""height"":13}","{}"
136.jpg,81649,"{}",37,15,"{""name"":""rect"",""x"":552,""y"":99,""width"":14,""height"":13}","{}"
136.jpg,81649,"{}",37,16,"{""name"":""rect"",""x"":536,""y"":103,""width"":9,""height"":7}","{}"
136.jpg,81649,"{}",37,17,"{""name"":""rect"",""x"":464,""y"":296,""width"":36,""height"":36}","{}"
136.jpg,81649,"{}",37,18,"{""name"":""rect"",""x"":513,""y"":317,""width"":41,""height"":47}","{}"
136.jpg,81649,"{}",37,19,"{""name"":""rect"",""x"":535,""y"":298,""width"":32,""height"":27}","{}"
136.jpg,81649,"{}",37,20,"{""name"":""rect"",""x"":550,""y"":279,""width"":35,""height"":28}","{}"
136.jpg,81649,"{}",37,21,"{""name"":""rect"",""x"":539,""y"":244,""width"":35,""height"":25}","{}"
136.jpg,81649,"{}",37,22,"{""name"":""rect"",""x"":589,""y"":313,""width"":51,""height"":46}","{}"
136.jpg,81649,"{}",37,23,"{""name"":""rect"",""x"":592,""y"":301,""width"":38,""height"":13}","{}"
136.jpg,81649,"{}",37,24,"{""name"":""rect"",""x"":606,""y"":261,""width"":39,""height"":49}","{}"
136.jpg,81649,"{}",37,25,"{""name"":""rect"",""x"":637,""y"":253,""width"":10,""height"":26}","{}"
136.jpg,81649,"{}",37,26,"{""name"":""rect"",""x"":605,""y"":230,""width"":22,""height"":16}","{}"
136.jpg,81649,"{}",37,27,"{""name"":""rect"",""x"":583,""y"":220,""width"":17,""height"":12}","{}"
136.jpg,81649,"{}",37,28,"{""name"":""rect"",""x"":618,""y"":211,""width"":21,""height"":14}","{}"
136.jpg,81649,"{}",37,29,"{""name"":""rect"",""x"":659,""y"":205,""width"":16,""height"":13}","{}"
136.jpg,81649,"{}",37,30,"{""name"":""rect"",""x"":665,""y"":209,""width"":25,""height"":10}","{}"
136.jpg,81649,"{}",37,31,"{""name"":""rect"",""x"":689,""y"":202,""width"":23,""height"":19}","{}"
136.jpg,81649,"{}",37,32,"{""name"":""rect"",""x"":695,""y"":177,""width"":18,""height"":20}","{}"
136.jpg,81649,"{}",37,33,"{""name"":""rect"",""x"":616,""y"":174,""width"":17,""height"":14}","{}"
136.jpg,81649,"{}",37,34,"{""name"":""rect"",""x"":501,""y"":145,""width"":17,""height"":10}","{}"
136.jpg,81649,"{}",37,35,"{""name"":""rect"",""x"":685,""y"":113,""width"":11,""height"":13}","{}"
136.jpg,81649,"{}",37,36,"{""name"":""rect"",""x"":741,""y"":115,""width"":16,""height"":9}","{}"
137.jpg,83827,"{}",35,0,"{""name"":""rect"",""x"":156,""y"":248,""width"":90,""height"":94}","{}"
137.jpg,83827,"{}",35,1,"{""name"":""rect"",""x"":311,""y"":236,""width"":23,""height"":17}","{}"
137.jpg,83827,"{}",35,2,"{""name"":""rect"",""x"":342,""y"":226,""width"":30,""height"":17}","{}"
137.jpg,83827,"{}",35,3,"{""name"":""rect"",""x"":330,""y"":220,""width"":17,""height"":12}","{}"
137.jpg,83827,"{}",35,4,"{""name"":""rect"",""x"":366,""y"":209,""width"":18,""height"":15}","{}"
137.jpg,83827,"{}",35,5,"{""name"":""rect"",""x"":383,""y"":212,""width"":17,""height"":21}","{}"
137.jpg,83827,"{}",35,6,"{""name"":""rect"",""x"":396,""y"":221,""width"":26,""height"":15}","{}"
137.jpg,83827,"{}",35,7,"{""name"":""rect"",""x"":429,""y"":183,""width"":13,""height"":18}","{}"
137.jpg,83827,"{}",35,8,"{""name"":""rect"",""x"":454,""y"":186,""width"":19,""height"":14}","{}"
137.jpg,83827,"{}",35,9,"{""name"":""rect"",""x"":468,""y"":195,""width"":21,""height"":10}","{}"
137.jpg,83827,"{}",35,10,"{""name"":""rect"",""x"":513,""y"":119,""width"":14,""height"":11}","{}"
137.jpg,83827,"{}",35,11,"{""name"":""rect"",""x"":520,""y"":126,""width"":18,""height"":16}","{}"
137.jpg,83827,"{}",35,12,"{""name"":""rect"",""x"":537,""y"":133,""width"":11,""height"":12}","{}"
137.jpg,83827,"{}",35,13,"{""name"":""rect"",""x"":538,""y"":110,""width"":13,""height"":17}","{}"
137.jpg,83827,"{}",35,14,"{""name"":""rect"",""x"":559,""y"":105,""width"":14,""height"":13}","{}"
137.jpg,83827,"{}",35,15,"{""name"":""rect"",""x"":581,""y"":100,""width"":19,""height"":17}","{}"
137.jpg,83827,"{}",35,16,"{""name"":""rect"",""x"":484,""y"":344,""width"":49,""height"":43}","{}"
137.jpg,83827,"{}",35,17,"{""name"":""rect"",""x"":577,""y"":324,""width"":41,""height"":34}","{}"
137.jpg,83827,"{}",35,18,"{""name"":""rect"",""x"":566,""y"":225,""width"":30,""height"":23}","{}"
137.jpg,83827,"{}",35,19,"{""name"":""rect"",""x"":598,""y"":241,""width"":45,""height"":70}","{}"
137.jpg,83827,"{}",35,20,"{""name"":""rect"",""x"":637,""y"":238,""width"":27,""height"":36}","{}"
137.jpg,83827,"{}",35,21,"{""name"":""rect"",""x"":680,""y"":235,""width"":42,""height"":21}","{}"
137.jpg,83827,"{}",35,22,"{""name"":""rect"",""x"":617,""y"":220,""width"":20,""height"":16}","{}"
137.jpg,83827,"{}",35,23,"{""name"":""rect"",""x"":624,""y"":206,""width"":26,""height"":17}","{}"
137.jpg,83827,"{}",35,24,"{""name"":""rect"",""x"":675,""y"":213,""width"":28,""height"":16}","{}"
137.jpg,83827,"{}",35,25,"{""name"":""rect"",""x"":699,""y"":197,""width"":13,""height"":14}","{}"
137.jpg,83827,"{}",35,26,"{""name"":""rect"",""x"":687,""y"":196,""width"":12,""height"":11}","{}"
137.jpg,83827,"{}",35,27,"{""name"":""rect"",""x"":701,""y"":167,""width"":14,""height"":21}","{}"
137.jpg,83827,"{}",35,28,"{""name"":""rect"",""x"":667,""y"":177,""width"":15,""height"":16}","{}"
137.jpg,83827,"{}",35,29,"{""name"":""rect"",""x"":618,""y"":174,""width"":19,""height"":17}","{}"
137.jpg,83827,"{}",35,30,"{""name"":""rect"",""x"":728,""y"":117,""width"":14,""height"":14}","{}"
137.jpg,83827,"{}",35,31,"{""name"":""rect"",""x"":667,""y"":118,""width"":12,""height"":10}","{}"
137.jpg,83827,"{}",35,32,"{""name"":""rect"",""x"":683,""y"":125,""width"":9,""height"":11}","{}"
137.jpg,83827,"{}",35,33,"{""name"":""rect"",""x"":657,""y"":129,""width"":15,""height"":8}","{}"
137.jpg,83827,"{}",35,34,"{""name"":""rect"",""x"":736,""y"":106,""width"":17,""height"":14}","{}"
138.jpg,88560,"{}",38,0,"{""name"":""rect"",""x"":131,""y"":311,""width"":53,""height"":48}","{}"
138.jpg,88560,"{}",38,1,"{""name"":""rect"",""x"":268,""y"":288,""width"":44,""height"":26}","{}"
138.jpg,88560,"{}",38,2,"{""name"":""rect"",""x"":270,""y"":252,""width"":31,""height"":24}","{}"
138.jpg,88560,"{}",38,3,"{""name"":""rect"",""x"":241,""y"":237,""width"":37,""height"":25}","{}"
138.jpg,88560,"{}",38,4,"{""name"":""rect"",""x"":317,""y"":235,""width"":22,""height"":20}","{}"
138.jpg,88560,"{}",38,5,"{""name"":""rect"",""x"":356,""y"":230,""width"":34,""height"":22}","{}"
138.jpg,88560,"{}",38,6,"{""name"":""rect"",""x"":329,""y"":216,""width"":21,""height"":22}","{}"
138.jpg,88560,"{}",38,7,"{""name"":""rect"",""x"":365,""y"":213,""width"":15,""height"":12}","{}"
138.jpg,88560,"{}",38,8,"{""name"":""rect"",""x"":392,""y"":192,""width"":25,""height"":30}","{}"
138.jpg,88560,"{}",38,9,"{""name"":""rect"",""x"":414,""y"":187,""width"":8,""height"":27}","{}"
138.jpg,88560,"{}",38,10,"{""name"":""rect"",""x"":427,""y"":176,""width"":30,""height"":43}","{}"
138.jpg,88560,"{}",38,11,"{""name"":""rect"",""x"":462,""y"":197,""width"":22,""height"":20}","{}"
138.jpg,88560,"{}",38,12,"{""name"":""rect"",""x"":459,""y"":183,""width"":17,""height"":11}","{}"
138.jpg,88560,"{}",38,13,"{""name"":""rect"",""x"":485,""y"":145,""width"":12,""height"":18}","{}"
138.jpg,88560,"{}",38,14,"{""name"":""rect"",""x"":503,""y"":138,""width"":14,""height"":17}","{}"
138.jpg,88560,"{}",38,15,"{""name"":""rect"",""x"":502,""y"":127,""width"":14,""height"":11}","{}"
138.jpg,88560,"{}",38,16,"{""name"":""rect"",""x"":523,""y"":125,""width"":18,""height"":36}","{}"
138.jpg,88560,"{}",38,17,"{""name"":""rect"",""x"":444,""y"":379,""width"":64,""height"":30}","{}"
138.jpg,88560,"{}",38,18,"{""name"":""rect"",""x"":549,""y"":352,""width"":58,""height"":48}","{}"
138.jpg,88560,"{}",38,19,"{""name"":""rect"",""x"":482,""y"":281,""width"":56,""height"":34}","{}"
138.jpg,88560,"{}",38,20,"{""name"":""rect"",""x"":580,""y"":255,""width"":24,""height"":30}","{}"
138.jpg,88560,"{}",38,21,"{""name"":""rect"",""x"":603,""y"":292,""width"":36,""height"":23}","{}"
138.jpg,88560,"{}",38,22,"{""name"":""rect"",""x"":609,""y"":269,""width"":37,""height"":23}","{}"
138.jpg,88560,"{}",38,23,"{""name"":""rect"",""x"":675,""y"":223,""width"":23,""height"":28}","{}"
138.jpg,88560,"{}",38,24,"{""name"":""rect"",""x"":592,""y"":210,""width"":17,""height"":12}","{}"
138.jpg,88560,"{}",38,25,"{""name"":""rect"",""x"":629,""y"":208,""width"":18,""height"":15}","{}"
138.jpg,88560,"{}",38,26,"{""name"":""rect"",""x"":601,""y"":192,""width"":14,""height"":26}","{}"
138.jpg,88560,"{}",38,27,"{""name"":""rect"",""x"":633,""y"":173,""width"":30,""height"":30}","{}"
138.jpg,88560,"{}",38,28,"{""name"":""rect"",""x"":667,""y"":170,""width"":24,""height"":14}","{}"
138.jpg,88560,"{}",38,29,"{""name"":""rect"",""x"":683,""y"":101,""width"":15,""height"":32}","{}"
138.jpg,88560,"{}",38,30,"{""name"":""rect"",""x"":648,""y"":104,""width"":20,""height"":20}","{}"
138.jpg,88560,"{}",38,31,"{""name"":""rect"",""x"":733,""y"":118,""width"":15,""height"":14}","{}"
138.jpg,88560,"{}",38,32,"{""name"":""rect"",""x"":749,""y"":112,""width"":8,""height"":16}","{}"
138.jpg,88560,"{}",38,33,"{""name"":""rect"",""x"":761,""y"":105,""width"":11,""height"":15}","{}"
138.jpg,88560,"{}",38,34,"{""name"":""rect"",""x"":569,""y"":98,""width"":18,""height"":10}","{}"
138.jpg,88560,"{}",38,35,"{""name"":""rect"",""x"":564,""y"":89,""width"":15,""height"":6}","{}"
138.jpg,88560,"{}",38,36,"{""name"":""rect"",""x"":588,""y"":83,""width"":11,""height"":13}","{}"
138.jpg,88560,"{}",38,37,"{""name"":""rect"",""x"":613,""y"":74,""width"":20,""height"":19}","{}"
139.jpg,78283,"{}",34,0,"{""name"":""rect"",""x"":44,""y"":279,""width"":50,""height"":35}","{}"
139.jpg,78283,"{}",34,1,"{""name"":""rect"",""x"":118,""y"":292,""width"":49,""height"":36}","{}"
139.jpg,78283,"{}",34,2,"{""name"":""rect"",""x"":149,""y"":310,""width"":41,""height"":31}","{}"
139.jpg,78283,"{}",34,3,"{""name"":""rect"",""x"":241,""y"":272,""width"":41,""height"":38}","{}"
139.jpg,78283,"{}",34,4,"{""name"":""rect"",""x"":286,""y"":229,""width"":43,""height"":39}","{}"
139.jpg,78283,"{}",34,5,"{""name"":""rect"",""x"":320,""y"":258,""width"":42,""height"":36}","{}"
139.jpg,78283,"{}",34,6,"{""name"":""rect"",""x"":391,""y"":227,""width"":15,""height"":19}","{}"
139.jpg,78283,"{}",34,7,"{""name"":""rect"",""x"":416,""y"":191,""width"":31,""height"":44}","{}"
139.jpg,78283,"{}",34,8,"{""name"":""rect"",""x"":469,""y"":200,""width"":13,""height"":13}","{}"
139.jpg,78283,"{}",34,9,"{""name"":""rect"",""x"":477,""y"":188,""width"":22,""height"":16}","{}"
139.jpg,78283,"{}",34,10,"{""name"":""rect"",""x"":446,""y"":172,""width"":13,""height"":16}","{}"
139.jpg,78283,"{}",34,11,"{""name"":""rect"",""x"":474,""y"":170,""width"":22,""height"":13}","{}"
139.jpg,78283,"{}",34,12,"{""name"":""rect"",""x"":499,""y"":135,""width"":10,""height"":11}","{}"
139.jpg,78283,"{}",34,13,"{""name"":""rect"",""x"":521,""y"":145,""width"":13,""height"":16}","{}"
139.jpg,78283,"{}",34,14,"{""name"":""rect"",""x"":523,""y"":112,""width"":13,""height"":9}","{}"
139.jpg,78283,"{}",34,15,"{""name"":""rect"",""x"":542,""y"":133,""width"":12,""height"":12}","{}"
139.jpg,78283,"{}",34,16,"{""name"":""rect"",""x"":546,""y"":110,""width"":12,""height"":10}","{}"
139.jpg,78283,"{}",34,17,"{""name"":""rect"",""x"":572,""y"":97,""width"":13,""height"":13}","{}"
139.jpg,78283,"{}",34,18,"{""name"":""rect"",""x"":561,""y"":85,""width"":15,""height"":22}","{}"
139.jpg,78283,"{}",34,19,"{""name"":""rect"",""x"":462,""y"":295,""width"":48,""height"":49}","{}"
139.jpg,78283,"{}",34,20,"{""name"":""rect"",""x"":481,""y"":360,""width"":40,""height"":33}","{}"
139.jpg,78283,"{}",34,21,"{""name"":""rect"",""x"":553,""y"":358,""width"":53,""height"":46}","{}"
139.jpg,78283,"{}",34,22,"{""name"":""rect"",""x"":613,""y"":289,""width"":21,""height"":31}","{}"
139.jpg,78283,"{}",34,23,"{""name"":""rect"",""x"":565,""y"":267,""width"":29,""height"":27}","{}"
139.jpg,78283,"{}",34,24,"{""name"":""rect"",""x"":553,""y"":246,""width"":21,""height"":28}","{}"
139.jpg,78283,"{}",34,25,"{""name"":""rect"",""x"":604,""y"":236,""width"":21,""height"":12}","{}"
139.jpg,78283,"{}",34,26,"{""name"":""rect"",""x"":655,""y"":240,""width"":20,""height"":15}","{}"
139.jpg,78283,"{}",34,27,"{""name"":""rect"",""x"":612,""y"":264,""width"":39,""height"":25}","{}"
139.jpg,78283,"{}",34,28,"{""name"":""rect"",""x"":646,""y"":217,""width"":26,""height"":16}","{}"
139.jpg,78283,"{}",34,29,"{""name"":""rect"",""x"":654,""y"":205,""width"":25,""height"":8}","{}"
139.jpg,78283,"{}",34,30,"{""name"":""rect"",""x"":687,""y"":184,""width"":30,""height"":19}","{}"
139.jpg,78283,"{}",34,31,"{""name"":""rect"",""x"":642,""y"":175,""width"":21,""height"":16}","{}"
139.jpg,78283,"{}",34,32,"{""name"":""rect"",""x"":656,""y"":97,""width"":20,""height"":13}","{}"
139.jpg,78283,"{}",34,33,"{""name"":""rect"",""x"":682,""y"":104,""width"":21,""height"":29}","{}"
140.jpg,80421,"{}",25,0,"{""name"":""rect"",""x"":165,""y"":251,""width"":29,""height"":27}","{}"
140.jpg,80421,"{}",25,1,"{""name"":""rect"",""x"":248,""y"":206,""width"":74,""height"":53}","{}"
140.jpg,80421,"{}",25,2,"{""name"":""rect"",""x"":374,""y"":238,""width"":31,""height"":28}","{}"
140.jpg,80421,"{}",25,3,"{""name"":""rect"",""x"":363,""y"":226,""width"":35,""height"":17}","{}"
140.jpg,80421,"{}",25,4,"{""name"":""rect"",""x"":354,""y"":223,""width"":16,""height"":16}","{}"
140.jpg,80421,"{}",25,5,"{""name"":""rect"",""x"":376,""y"":210,""width"":22,""height"":17}","{}"
140.jpg,80421,"{}",25,6,"{""name"":""rect"",""x"":436,""y"":188,""width"":20,""height"":28}","{}"
140.jpg,80421,"{}",25,7,"{""name"":""rect"",""x"":503,""y"":190,""width"":20,""height"":15}","{}"
140.jpg,80421,"{}",25,8,"{""name"":""rect"",""x"":516,""y"":103,""width"":15,""height"":26}","{}"
140.jpg,80421,"{}",25,9,"{""name"":""rect"",""x"":540,""y"":116,""width"":10,""height"":12}","{}"
140.jpg,80421,"{}",25,10,"{""name"":""rect"",""x"":568,""y"":123,""width"":17,""height"":7}","{}"
140.jpg,80421,"{}",25,11,"{""name"":""rect"",""x"":564,""y"":98,""width"":20,""height"":22}","{}"
140.jpg,80421,"{}",25,12,"{""name"":""rect"",""x"":531,""y"":323,""width"":46,""height"":49}","{}"
140.jpg,80421,"{}",25,13,"{""name"":""rect"",""x"":551,""y"":271,""width"":40,""height"":28}","{}"
140.jpg,80421,"{}",25,14,"{""name"":""rect"",""x"":583,""y"":255,""width"":55,""height"":93}","{}"
140.jpg,80421,"{}",25,15,"{""name"":""rect"",""x"":647,""y"":240,""width"":22,""height"":27}","{}"
140.jpg,80421,"{}",25,16,"{""name"":""rect"",""x"":580,""y"":227,""width"":27,""height"":21}","{}"
140.jpg,80421,"{}",25,17,"{""name"":""rect"",""x"":695,""y"":226,""width"":22,""height"":18}","{}"
140.jpg,80421,"{}",25,18,"{""name"":""rect"",""x"":620,""y"":213,""width"":16,""height"":15}","{}"
140.jpg,80421,"{}",25,19,"{""name"":""rect"",""x"":604,""y"":187,""width"":24,""height"":27}","{}"
140.jpg,80421,"{}",25,20,"{""name"":""rect"",""x"":644,""y"":179,""width"":42,""height"":47}","{}"
140.jpg,80421,"{}",25,21,"{""name"":""rect"",""x"":695,""y"":172,""width"":16,""height"":19}","{}"
140.jpg,80421,"{}",25,22,"{""name"":""rect"",""x"":664,""y"":117,""width"":16,""height"":14}","{}"
140.jpg,80421,"{}",25,23,"{""name"":""rect"",""x"":688,""y"":103,""width"":12,""height"":15}","{}"
140.jpg,80421,"{}",25,24,"{""name"":""rect"",""x"":673,""y"":88,""width"":14,""height"":21}","{}"
141.jpg,103707,"{}",49,0,"{""name"":""rect"",""x"":141,""y"":367,""width"":49,""height"":29}","{}"
141.jpg,103707,"{}",49,1,"{""name"":""rect"",""x"":182,""y"":307,""width"":37,""height"":35}","{}"
141.jpg,103707,"{}",49,2,"{""name"":""rect"",""x"":217,""y"":272,""width"":30,""height"":24}","{}"
141.jpg,103707,"{}",49,3,"{""name"":""rect"",""x"":248,""y"":305,""width"":36,""height"":40}","{}"
141.jpg,103707,"{}",49,4,"{""name"":""rect"",""x"":300,""y"":312,""width"":39,""height"":36}","{}"
141.jpg,103707,"{}",49,5,"{""name"":""rect"",""x"":308,""y"":289,""width"":34,""height"":25}","{}"
141.jpg,103707,"{}",49,6,"{""name"":""rect"",""x"":223,""y"":207,""width"":23,""height"":22}","{}"
141.jpg,103707,"{}",49,7,"{""name"":""rect"",""x"":264,""y"":173,""width"":19,""height"":22}","{}"
141.jpg,103707,"{}",49,8,"{""name"":""rect"",""x"":299,""y"":206,""width"":28,""height"":24}","{}"
141.jpg,103707,"{}",49,9,"{""name"":""rect"",""x"":302,""y"":176,""width"":16,""height"":16}","{}"
141.jpg,103707,"{}",49,10,"{""name"":""rect"",""x"":324,""y"":172,""width"":22,""height"":18}","{}"
141.jpg,103707,"{}",49,11,"{""name"":""rect"",""x"":357,""y"":165,""width"":16,""height"":16}","{}"
141.jpg,103707,"{}",49,12,"{""name"":""rect"",""x"":337,""y"":153,""width"":16,""height"":13}","{}"
141.jpg,103707,"{}",49,13,"{""name"":""rect"",""x"":462,""y"":389,""width"":59,""height"":20}","{}"
